Day,Month,Year,Valor COLCAP,Variacion absoluta,Variacion porcentual
30,3,2016,1319.77,20.12,0.015481
31,3,2016,1336.27,16.5,0.012502
1,4,2016,1333.63,-2.64,-0.001976
4,4,2016,1337.58,3.95,0.002962
5,4,2016,1313.19,-24.39,-0.018234
6,4,2016,1321.5,8.31,0.006328
7,4,2016,1316.11,-5.39,-0.004079
8,4,2016,1326.57,10.46,0.007948
11,4,2016,1336.37,9.8,0.007387
12,4,2016,1364.13,27.76,0.020773
13,4,2016,1370.62,6.49,0.004758
14,4,2016,1364.97,-5.65,-0.004122
15,4,2016,1355.2,-9.77,-0.007158
18,4,2016,1354.76,-0.44,-0.000325
19,4,2016,1362.84,8.08,0.005964
20,4,2016,1376.61,13.77,0.010104
21,4,2016,1375.95,-0.66,-0.000479
22,4,2016,1374.41,-1.54,-0.001119
25,4,2016,1359.25,-15.16,-0.01103
26,4,2016,1365.2,5.95,0.004377
27,4,2016,1361.98,-3.22,-0.002359
28,4,2016,1362.02,0.04,0.000029
29,4,2016,1342.42,-19.6,-0.01439
2,5,2016,1342.5,0.08,0.00006
3,5,2016,1320.18,-22.32,-0.016626
4,5,2016,1311.83,-8.35,-0.006325
5,5,2016,1291.14,-20.69,-0.015772
6,5,2016,1293.03,1.89,0.001464
10,5,2016,1328.6,35.57,0.027509
11,5,2016,1336.35,7.75,0.005833
12,5,2016,1351.39,15.04,0.011255
13,5,2016,1350.36,-1.03,-0.000762
16,5,2016,1357.57,7.21,0.005339
17,5,2016,1343.88,-13.69,-0.010084
18,5,2016,1327.74,-16.14,-0.01201
19,5,2016,1323.21,-4.53,-0.003412
20,5,2016,1322.44,-0.77,-0.000582
23,5,2016,1325.36,2.92,0.002208
24,5,2016,1319.44,-5.92,-0.004467
25,5,2016,1306.65,-12.79,-0.009694
26,5,2016,1302.13,-4.52,-0.003459
27,5,2016,1302.36,0.23,0.000177
31,5,2016,1292.51,-9.85,-0.007563
1,6,2016,1301.18,8.67,0.006708
2,6,2016,1303,1.82,0.001399
3,6,2016,1307.83,4.83,0.003707
7,6,2016,1315.86,8.03,0.00614
8,6,2016,1333.46,17.6,0.013375
9,6,2016,1333.48,0.02,0.000015
10,6,2016,1320.48,-13,-0.009749
13,6,2016,1315.23,-5.25,-0.003976
14,6,2016,1303.33,-11.9,-0.009048
15,6,2016,1303.83,0.5,0.000384
16,6,2016,1307.77,3.94,0.003022
17,6,2016,1308.41,0.64,0.000489
20,6,2016,1316.2,7.79,0.005954
21,6,2016,1323.65,7.45,0.00566
22,6,2016,1326.25,2.6,0.001964
23,6,2016,1329.58,3.33,0.002511
24,6,2016,1317.71,-11.87,-0.008928
27,6,2016,1302.39,-15.32,-0.011626
28,6,2016,1303.28,0.89,0.000683
29,6,2016,1311.52,8.24,0.006323
30,6,2016,1313.18,1.66,0.001266
1,7,2016,1312.98,-0.2,-0.000152
5,7,2016,1303.46,-9.52,-0.007251
6,7,2016,1310,6.54,0.005017
7,7,2016,1301.76,-8.24,-0.00629
8,7,2016,1297.64,-4.12,-0.003165
11,7,2016,1306.76,9.12,0.007028
12,7,2016,1320.3,13.54,0.010362
13,7,2016,1325.79,5.49,0.004158
14,7,2016,1332.85,7.06,0.005325
15,7,2016,1339.6,6.75,0.005064
18,7,2016,1339,-0.6,-0.000448
19,7,2016,1337.8,-1.2,-0.000896
21,7,2016,1328.61,-9.19,-0.006869
22,7,2016,1332.85,4.24,0.003191
25,7,2016,1323.41,-9.44,-0.007083
26,7,2016,1315.69,-7.72,-0.005833
27,7,2016,1321.65,5.96,0.00453
28,7,2016,1317.44,-4.21,-0.003185
29,7,2016,1308.22,-9.22,-0.006998
1,8,2016,1306.02,-2.2,-0.001682
2,8,2016,1303.35,-2.67,-0.002044
3,8,2016,1304.62,1.27,0.000974
4,8,2016,1307.59,2.97,0.002277
5,8,2016,1309.48,1.89,0.001445
8,8,2016,1314.34,4.86,0.003711
9,8,2016,1323.93,9.59,0.007296
10,8,2016,1322.33,-1.6,-0.001209
11,8,2016,1327.89,5.56,0.004205
12,8,2016,1323.66,-4.23,-0.003186
16,8,2016,1342.69,19.03,0.014377
17,8,2016,1348.89,6.2,0.004618
18,8,2016,1348.01,-0.88,-0.000652
19,8,2016,1349.79,1.78,0.00132
22,8,2016,1349.21,-0.58,-0.00043
23,8,2016,1358.62,9.41,0.006974
24,8,2016,1369.65,11.03,0.008119
25,8,2016,1370.82,1.17,0.000854
26,8,2016,1373.42,2.6,0.001897
29,8,2016,1371.99,-1.43,-0.001041
30,8,2016,1373.85,1.86,0.001356
31,8,2016,1380.18,6.33,0.004607
1,9,2016,1379.41,-0.77,-0.000558
2,9,2016,1394.38,14.97,0.010852
5,9,2016,1397.92,3.54,0.002539
6,9,2016,1402.83,4.91,0.003512
7,9,2016,1417.57,14.74,0.010507
8,9,2016,1416.16,-1.41,-0.000995
9,9,2016,1397.9,-18.26,-0.012894
12,9,2016,1386.73,-11.17,-0.007991
13,9,2016,1367.18,-19.55,-0.014098
14,9,2016,1373.22,6.04,0.004418
15,9,2016,1373.44,0.22,0.00016
16,9,2016,1354.63,-18.81,-0.013696
19,9,2016,1354.67,0.04,0.00003
20,9,2016,1341.36,-13.31,-0.009825
21,9,2016,1341.29,-0.07,-0.000052
22,9,2016,1358.03,16.74,0.012481
23,9,2016,1351.6,-6.43,-0.004735
26,9,2016,1346.67,-4.93,-0.003648
27,9,2016,1333.85,-12.82,-0.00952
28,9,2016,1354.98,21.13,0.015841
29,9,2016,1345,-9.98,-0.007365
30,9,2016,1338.83,-6.17,-0.004587
3,10,2016,1330.57,-8.26,-0.00617
4,10,2016,1335.1,4.53,0.003405
5,10,2016,1341.33,6.23,0.004666
6,10,2016,1343.44,2.11,0.001573
7,10,2016,1348.2,4.76,0.003543
10,10,2016,1350.33,2.13,0.00158
11,10,2016,1358.07,7.74,0.005732
12,10,2016,1354.61,-3.46,-0.002548
13,10,2016,1354.4,-0.21,-0.000155
14,10,2016,1346.07,-8.33,-0.00615
18,10,2016,1355.72,9.65,0.007169
19,10,2016,1364.02,8.3,0.006122
20,10,2016,1361.15,-2.87,-0.002104
21,10,2016,1362.97,1.82,0.001337
24,10,2016,1359.2,-3.77,-0.002766
25,10,2016,1356.98,-2.22,-0.001633
26,10,2016,1357.49,0.51,0.000376
27,10,2016,1359.7,2.21,0.001628
28,10,2016,1360.96,1.26,0.000927
31,10,2016,1365.53,4.57,0.003358
1,11,2016,1370.75,5.22,0.003823
2,11,2016,1368.45,-2.3,-0.001678
3,11,2016,1356.01,-12.44,-0.009091
4,11,2016,1345.66,-10.35,-0.007633
8,11,2016,1354.91,9.25,0.006874
9,11,2016,1354.68,-0.23,-0.00017
10,11,2016,1319.51,-35.17,-0.025962
11,11,2016,1299.03,-20.48,-0.015521
15,11,2016,1297.07,-1.96,-0.001509
16,11,2016,1300.09,3.02,0.002328
17,11,2016,1305.81,5.72,0.0044
18,11,2016,1307.44,1.63,0.001248
21,11,2016,1312.87,5.43,0.004153
22,11,2016,1307.21,-5.66,-0.004311
23,11,2016,1308.87,1.66,0.00127
24,11,2016,1308.94,0.07,0.000053
25,11,2016,1295.67,-13.27,-0.010138
28,11,2016,1289.97,-5.7,-0.004399
29,11,2016,1271.11,-18.86,-0.01462
30,11,2016,1286.07,14.96,0.011769
1,12,2016,1297.33,11.26,0.008755
2,12,2016,1306.56,9.23,0.007115
5,12,2016,1314.74,8.18,0.006261
6,12,2016,1316.82,2.08,0.001582
7,12,2016,1314.38,-2.44,-0.001853
9,12,2016,1324.8,10.42,0.007928
12,12,2016,1323.19,-1.61,-0.001215
13,12,2016,1335.46,12.27,0.009273
14,12,2016,1325.78,-9.68,-0.007248
15,12,2016,1339.89,14.11,0.010643
16,12,2016,1341.58,1.69,0.001261
19,12,2016,1340.08,-1.5,-0.001118
20,12,2016,1345.87,5.79,0.004321
21,12,2016,1342.25,-3.62,-0.00269
22,12,2016,1340.06,-2.19,-0.001632
23,12,2016,1330.31,-9.75,-0.007276
26,12,2016,1341.31,11,0.008269
27,12,2016,1339.06,-2.25,-0.001677
28,12,2016,1353.65,14.59,0.010896
29,12,2016,1351.68,-1.97,-0.001455
2,1,2017,1345.89,-5.79,-0.004284
3,1,2017,1354.82,8.93,0.006635
4,1,2017,1373.04,18.22,0.013448
5,1,2017,1377.88,4.84,0.003525
6,1,2017,1374.08,-3.8,-0.002758
10,1,2017,1372.5,-1.58,-0.00115
11,1,2017,1375.14,2.64,0.001923
12,1,2017,1369.64,-5.5,-0.004
13,1,2017,1369.62,-0.02,-0.000015
16,1,2017,1361.05,-8.57,-0.006257
17,1,2017,1361.48,0.43,0.000316
18,1,2017,1360.54,-0.94,-0.00069
19,1,2017,1359.6,-0.94,-0.000691
20,1,2017,1354.35,-5.25,-0.003861
23,1,2017,1355.43,1.08,0.000797
24,1,2017,1366.91,11.48,0.00847
25,1,2017,1365.24,-1.67,-0.001222
26,1,2017,1371.38,6.14,0.004497
27,1,2017,1372.59,1.21,0.000882
30,1,2017,1364.9,-7.69,-0.005603
31,1,2017,1357.47,-7.43,-0.005444
1,2,2017,1357.83,0.36,0.000265
2,2,2017,1366.79,8.96,0.006599
3,2,2017,1369.79,3,0.002195
6,2,2017,1367.92,-1.87,-0.001365
7,2,2017,1360.65,-7.27,-0.005315
8,2,2017,1350.27,-10.38,-0.007629
9,2,2017,1345.97,-4.3,-0.003185
10,2,2017,1347.4,1.43,0.001062
13,2,2017,1351.36,3.96,0.002939
14,2,2017,1320.97,-30.39,-0.022488
15,2,2017,1334.88,13.91,0.01053
16,2,2017,1344.46,9.58,0.007177
17,2,2017,1341.83,-2.63,-0.001956
20,2,2017,1340.99,-0.84,-0.000626
21,2,2017,1336.52,-4.47,-0.003333
22,2,2017,1331.2,-5.32,-0.00398
23,2,2017,1341.65,10.45,0.00785
24,2,2017,1333.57,-8.08,-0.006022
27,2,2017,1334.45,0.88,0.00066
28,2,2017,1326.31,-8.14,-0.0061
1,3,2017,1328.63,2.32,0.001749
2,3,2017,1326.81,-1.82,-0.00137
3,3,2017,1329.58,2.77,0.002088
6,3,2017,1334.02,4.44,0.003339
7,3,2017,1332.81,-1.21,-0.000907
8,3,2017,1324.54,-8.27,-0.006205
9,3,2017,1330.35,5.81,0.004386
10,3,2017,1335.67,5.32,0.003999
13,3,2017,1342.42,6.75,0.005054
14,3,2017,1317.98,-24.44,-0.018206
15,3,2017,1329.96,11.98,0.00909
16,3,2017,1342.21,12.25,0.009211
17,3,2017,1337.29,-4.92,-0.003666
21,3,2017,1343.97,6.68,0.004995
22,3,2017,1351.16,7.19,0.00535
23,3,2017,1359.19,8.03,0.005943
24,3,2017,1355.53,-3.66,-0.002693
27,3,2017,1356.01,0.48,0.000354
28,3,2017,1363.61,7.6,0.005605
29,3,2017,1364.61,1,0.000733
30,3,2017,1369.88,5.27,0.003862
31,3,2017,1365.61,-4.27,-0.003117
3,4,2017,1368.39,2.78,0.002036
4,4,2017,1368.12,-0.27,-0.000197
5,4,2017,1371.46,3.34,0.002441
6,4,2017,1370.05,-1.41,-0.001028
7,4,2017,1368.98,-1.07,-0.000781
10,4,2017,1375.9,6.92,0.005055
11,4,2017,1374.43,-1.47,-0.001068
12,4,2017,1378.28,3.85,0.002801
17,4,2017,1371.98,-6.3,-0.004571
18,4,2017,1371.75,-0.23,-0.000168
19,4,2017,1363.44,-8.31,-0.006058
20,4,2017,1363.34,-0.1,-0.000073
21,4,2017,1362.33,-1.01,-0.000741
24,4,2017,1366.49,4.16,0.003054
25,4,2017,1372.42,5.93,0.00434
26,4,2017,1374.66,2.24,0.001632
27,4,2017,1362.45,-12.21,-0.008882
28,4,2017,1371.54,9.09,0.006672
2,5,2017,1373.17,1.63,0.001188
3,5,2017,1370.13,-3.04,-0.002214
4,5,2017,1376.63,6.5,0.004744
5,5,2017,1384.92,8.29,0.006022
8,5,2017,1403.19,18.27,0.013192
9,5,2017,1407.13,3.94,0.002808
10,5,2017,1414.84,7.71,0.005479
11,5,2017,1421.84,7,0.004948
12,5,2017,1443.56,21.72,0.015276
15,5,2017,1458.09,14.53,0.010065
16,5,2017,1449.37,-8.72,-0.00598
17,5,2017,1437.84,-11.53,-0.007955
18,5,2017,1429.41,-8.43,-0.005863
19,5,2017,1436.19,6.78,0.004743
22,5,2017,1436.81,0.62,0.000432
23,5,2017,1444.14,7.33,0.005102
24,5,2017,1446.19,2.05,0.00142
25,5,2017,1444.39,-1.8,-0.001245
26,5,2017,1448.93,4.54,0.003143
30,5,2017,1444.09,-4.84,-0.00334
31,5,2017,1439.48,-4.61,-0.003192
1,6,2017,1442.83,3.35,0.002327
2,6,2017,1441.81,-1.02,-0.000707
5,6,2017,1445.06,3.25,0.002254
6,6,2017,1456.53,11.47,0.007937
7,6,2017,1451.37,-5.16,-0.003543
8,6,2017,1450.26,-1.11,-0.000765
9,6,2017,1450.45,0.19,0.000131
12,6,2017,1446.91,-3.54,-0.002441
13,6,2017,1450.43,3.52,0.002433
14,6,2017,1456.73,6.3,0.004344
15,6,2017,1456.39,-0.34,-0.000233
16,6,2017,1464.77,8.38,0.005754
20,6,2017,1450.82,-13.95,-0.009524
21,6,2017,1436.7,-14.12,-0.009732
22,6,2017,1435.57,-1.13,-0.000787
23,6,2017,1435.12,-0.45,-0.000313
27,6,2017,1437.72,2.6,0.001812
28,6,2017,1449.22,11.5,0.007999
29,6,2017,1458.71,9.49,0.006548
30,6,2017,1462.9,4.19,0.002872
4,7,2017,1475.15,12.25,0.008374
5,7,2017,1480.52,5.37,0.00364
6,7,2017,1481.32,0.8,0.00054
7,7,2017,1470.32,-11,-0.007426
10,7,2017,1467.37,-2.95,-0.002006
11,7,2017,1474.7,7.33,0.004995
12,7,2017,1490.01,15.31,0.010382
13,7,2017,1492.09,2.08,0.001396
14,7,2017,1487.8,-4.29,-0.002875
17,7,2017,1487.54,-0.26,-0.000175
18,7,2017,1479.95,-7.59,-0.005102
19,7,2017,1468.63,-11.32,-0.007649
21,7,2017,1471.34,2.71,0.001845
24,7,2017,1475.84,4.5,0.003058
25,7,2017,1476.1,0.26,0.000176
26,7,2017,1473.63,-2.47,-0.001673
27,7,2017,1479.75,6.12,0.004153
28,7,2017,1486.79,7.04,0.004758
31,7,2017,1481.37,-5.42,-0.003645
1,8,2017,1478.09,-3.28,-0.002214
2,8,2017,1481.05,2.96,0.002003
3,8,2017,1477.95,-3.1,-0.002093
4,8,2017,1476.47,-1.48,-0.001001
8,8,2017,1469.79,-6.68,-0.004524
9,8,2017,1470.32,0.53,0.000361
10,8,2017,1463.54,-6.78,-0.004611
11,8,2017,1463.07,-0.47,-0.000321
14,8,2017,1462.44,-0.63,-0.000431
15,8,2017,1452.91,-9.53,-0.006517
16,8,2017,1468.3,15.39,0.010593
17,8,2017,1470.69,2.39,0.001628
18,8,2017,1477.21,6.52,0.004433
22,8,2017,1482.77,5.56,0.003764
23,8,2017,1481.24,-1.53,-0.001032
24,8,2017,1477.41,-3.83,-0.002586
25,8,2017,1475.17,-2.24,-0.001516
28,8,2017,1475.67,0.5,0.000339
29,8,2017,1477.89,2.22,0.001504
30,8,2017,1471.16,-6.73,-0.004554
31,8,2017,1482.27,11.11,0.007552
1,9,2017,1494.17,11.9,0.008028
4,9,2017,1501.38,7.21,0.004825
5,9,2017,1505.23,3.85,0.002564
6,9,2017,1507.42,2.19,0.001455
7,9,2017,1503.45,-3.97,-0.002634
8,9,2017,1499.58,-3.87,-0.002574
11,9,2017,1505.09,5.51,0.003674
12,9,2017,1493.78,-11.31,-0.007515
13,9,2017,1491.96,-1.82,-0.001218
14,9,2017,1491.48,-0.48,-0.000322
15,9,2017,1492.96,1.48,0.000992
18,9,2017,1496.87,3.91,0.002619
19,9,2017,1495.48,-1.39,-0.000929
20,9,2017,1486.49,-8.99,-0.006011
21,9,2017,1483.9,-2.59,-0.001742
22,9,2017,1486.15,2.25,0.001516
25,9,2017,1482.8,-3.35,-0.002254
26,9,2017,1481.21,-1.59,-0.001072
27,9,2017,1487.26,6.05,0.004084
28,9,2017,1486.62,-0.64,-0.00043
29,9,2017,1487.52,0.9,0.000605
2,10,2017,1487.54,0.02,0.000013
3,10,2017,1487.92,0.38,0.000255
4,10,2017,1484.12,-3.8,-0.002554
5,10,2017,1486.71,2.59,0.001745
6,10,2017,1491.47,4.76,0.003202
9,10,2017,1484.05,-7.42,-0.004975
10,10,2017,1486.06,2.01,0.001354
11,10,2017,1483.7,-2.36,-0.001588
12,10,2017,1484.69,0.99,0.000667
13,10,2017,1486.35,1.66,0.001118
17,10,2017,1480.99,-5.36,-0.003606
18,10,2017,1478.76,-2.23,-0.001506
19,10,2017,1469.15,-9.61,-0.006499
20,10,2017,1464.99,-4.16,-0.002832
23,10,2017,1460.36,-4.63,-0.00316
24,10,2017,1460.35,-0.01,-0.000007
25,10,2017,1469.71,9.36,0.006409
26,10,2017,1471.17,1.46,0.000993
27,10,2017,1445.07,-26.1,-0.017741
30,10,2017,1437.16,-7.91,-0.005474
31,10,2017,1424.58,-12.58,-0.008753
1,11,2017,1439.81,15.23,0.010691
2,11,2017,1425.88,-13.93,-0.009675
3,11,2017,1418.58,-7.3,-0.00512
7,11,2017,1435.12,16.54,0.01166
8,11,2017,1434.78,-0.34,-0.000237
9,11,2017,1440.38,5.6,0.003903
10,11,2017,1434.36,-6.02,-0.004179
14,11,2017,1425.18,-9.18,-0.0064
15,11,2017,1430.64,5.46,0.003831
16,11,2017,1436.59,5.95,0.004159
17,11,2017,1443.55,6.96,0.004845
20,11,2017,1446.28,2.73,0.001891
21,11,2017,1448.48,2.2,0.001521
22,11,2017,1451.49,3.01,0.002078
23,11,2017,1450.92,-0.57,-0.000393
24,11,2017,1449.66,-1.26,-0.000868
27,11,2017,1446.35,-3.31,-0.002283
28,11,2017,1446.91,0.56,0.000387
29,11,2017,1449.52,2.61,0.001804
30,11,2017,1445.23,-4.29,-0.00296
1,12,2017,1449.85,4.62,0.003197
4,12,2017,1443.47,-6.38,-0.0044
5,12,2017,1447.47,4,0.002771
6,12,2017,1446.21,-1.26,-0.00087
7,12,2017,1449.35,3.14,0.002171
11,12,2017,1470.12,20.77,0.014331
12,12,2017,1470.1,-0.02,-0.000014
13,12,2017,1472.75,2.65,0.001803
14,12,2017,1475.39,2.64,0.001793
15,12,2017,1465.02,-10.37,-0.007029
18,12,2017,1474.59,9.57,0.006532
19,12,2017,1475.94,1.35,0.000916
20,12,2017,1481.49,5.55,0.00376
21,12,2017,1488.32,6.83,0.00461
22,12,2017,1493.93,5.61,0.003769
26,12,2017,1493.5,-0.43,-0.000288
27,12,2017,1505,11.5,0.0077
28,12,2017,1513.65,8.65,0.005748
2,1,2018,1516.68,0,0
3,1,2018,1515.84,-0.84,-0.000554
4,1,2018,1531.68,15.84,0.01045
5,1,2018,1545.57,13.89,0.009068
9,1,2018,1547.31,1.74,0.001126
10,1,2018,1537.7,-9.61,-0.006211
11,1,2018,1523.33,-14.37,-0.009345
12,1,2018,1521.41,-1.92,-0.00126
15,1,2018,1513.76,-7.65,-0.005028
16,1,2018,1539.1,25.34,0.01674
17,1,2018,1543.54,4.44,0.002885
18,1,2018,1548.07,4.53,0.002935
19,1,2018,1551.04,2.97,0.001919
22,1,2018,1557.86,6.82,0.004397
23,1,2018,1570.34,12.48,0.008011
24,1,2018,1589.6,19.26,0.012265
25,1,2018,1588.97,-0.63,-0.000396
26,1,2018,1592.82,3.85,0.002423
29,1,2018,1598.4,5.58,0.003503
30,1,2018,1582.98,-15.42,-0.009647
31,1,2018,1558.18,-24.8,-0.015667
1,2,2018,1580.97,22.79,0.014626
2,2,2018,1567.74,-13.23,-0.008368
5,2,2018,1523.07,-44.67,-0.028493
6,2,2018,1526.83,3.76,0.002469
7,2,2018,1526.87,0.04,0.000026
8,2,2018,1504.77,-22.1,-0.014474
9,2,2018,1500.99,-3.78,-0.002512
12,2,2018,1509.48,8.49,0.005656
13,2,2018,1504.98,-4.5,-0.002981
14,2,2018,1518.78,13.8,0.00917
15,2,2018,1514.36,-4.42,-0.00291
16,2,2018,1520.71,6.35,0.004193
19,2,2018,1515.7,-5.01,-0.003295
20,2,2018,1517.39,1.69,0.001115
21,2,2018,1525.24,7.85,0.005173
22,2,2018,1532.2,6.96,0.004563
23,2,2018,1532.6,0.4,0.000261
26,2,2018,1524.9,-7.7,-0.005024
27,2,2018,1516.53,-8.37,-0.005489
28,2,2018,1478.33,-38.2,-0.025189
1,3,2018,1466.28,-12.05,-0.008151
2,3,2018,1456.38,-9.9,-0.006752
5,3,2018,1469.83,13.45,0.009235
6,3,2018,1475.53,5.7,0.003878
7,3,2018,1473.76,-1.77,-0.0012
8,3,2018,1474.31,0.55,0.000373
9,3,2018,1482.1,7.79,0.005284
12,3,2018,1478.88,-3.22,-0.002173
13,3,2018,1467.6,-11.28,-0.007627
14,3,2018,1463.78,-3.82,-0.002603
15,3,2018,1467.22,3.44,0.00235
16,3,2018,1475.75,8.53,0.005814
20,3,2018,1476.89,1.14,0.000772
21,3,2018,1486.03,9.14,0.006189
22,3,2018,1468.44,-17.59,-0.011837
23,3,2018,1459.06,-9.38,-0.006388
26,3,2018,1469.04,9.98,0.00684
27,3,2018,1450,-19.04,-0.012961
28,3,2018,1455.52,5.52,0.003807
2,4,2018,1470.88,15.36,0.010553
3,4,2018,1492.84,21.96,0.01493
4,4,2018,1497.59,4.75,0.003182
5,4,2018,1514.84,17.25,0.011519
6,4,2018,1520.76,5.92,0.003908
9,4,2018,1531.72,10.96,0.007207
10,4,2018,1548.01,16.29,0.010635
11,4,2018,1560.08,12.07,0.007797
12,4,2018,1555.87,-4.21,-0.002699
13,4,2018,1538.44,-17.43,-0.011203
16,4,2018,1530,-8.44,-0.005486
17,4,2018,1552.16,22.16,0.014484
18,4,2018,1562.16,10,0.006443
19,4,2018,1572.45,10.29,0.006587
20,4,2018,1561.45,-11,-0.006995
23,4,2018,1576.65,15.2,0.009735
24,4,2018,1562.55,-14.1,-0.008943
25,4,2018,1558.05,-4.5,-0.00288
26,4,2018,1553.34,-4.71,-0.003023
27,4,2018,1566.45,13.11,0.00844
